symbol,name,price,marketCap,volume,industry
NVDA,NVIDIA Corporation Common Stock,202.5,4920750000000.0,107141945,Technology
GOOGL,Alphabet Inc. Class A Common Stock,339.32,4104754040000.0,20265397,Technology
GOOG,Alphabet Inc. Class C Capital Stock,337.73,4085519810000.0,12927674,Technology
AAPL,Apple Inc. Common Stock,273.17,4010447013800.0,43191853,Technology
MSFT,Microsoft Corporation Common Stock,432.92,3214703339582.0,29279037,Technology
AMZN,Amazon.com Inc. Common Stock,255.36,2746205739393.0,35976545,Consumer Discretionary
AVGO,Broadcom Inc. Common Stock,422.65,2001107507968.0,23670663,Technology
META,Meta Platforms Inc. Class A Common Stock,674.72,1712724971675.0,9199605,Technology
TSLA,Tesla Inc. Common Stock,387.51,1454104918120.0,57870101,Industrials
WMT,Walmart Inc. Common Stock,129.98,1036252877080.0,17620616,Consumer Discretionary
BRK/A,Berkshire Hathaway Inc.,702980.0,1033995004520.0,511,Uncategorized
BRK/B,Berkshire Hathaway Inc.,465.4,1026817312063.0,5706963,Uncategorized
LLY,Eli Lilly and Company Common Stock,921.48,870631702464.0,2621670,Health Care
JPM,JP Morgan Chase & Co. Common Stock,313.02,839588388270.0,5543431,Finance
XOM,Exxon Mobil Corporation Common Stock,149.5,622931136224.0,13727812,Energy
V,Visa Inc.,311.29,596434536865.0,5665662,Real Estate
MU,Micron Technology Inc. Common Stock,487.48,549747795181.0,45703542,Technology
JNJ,Johnson & Johnson Common Stock,226.1,544587448816.0,9001209,Health Care
ORCL,Oracle Corporation Common Stock,187.5,539258625000.0,32329140,Technology
AMD,Advanced Micro Devices Inc. Common Stock,303.46,494742605875.0,48941570,Technology
MA,Mastercard Incorporated Common Stock,510.16,454966968580.0,2288562,Real Estate
COST,Costco Wholesale Corporation Common Stock,1003.7,445294054398.0,1214676,Consumer Discretionary
NFLX,Netflix Inc. Common Stock,93.24,392614854751.0,33582589,Consumer Discretionary
BAC,Bank of America Corporation Common Stock,53.12,379580071695.0,24086911,Finance
CAT,Caterpillar Inc. Common Stock,808.87,376356964235.0,1586566,Industrials
CVX,Chevron Corporation Common Stock,186.32,371202645539.0,8703273,Energy
PLTR,Palantir Technologies Inc. Class A Common Stock,152.62,364864163913.0,43579688,Technology
CSCO,Cisco Systems Inc. Common Stock (DE),89.8,354700395172.0,16983423,Telecommunications
ABBV,AbbVie Inc. Common Stock,200.5,354636856589.0,7644154,Health Care
HD,Home Depot Inc. (The) Common Stock,339.5,338151389891.0,2854564,Consumer Discretionary
PG,Procter & Gamble Company (The) Common Stock,142.85,331983497852.0,7229224,Consumer Discretionary
LRCX,Lam Research Corporation Common Stock,265.55,331611139050.0,9719937,Technology
INTC,Intel Corporation Common Stock,65.27,327219746051.0,86713396,Technology
KO,Coca-Cola Company (The) Common Stock,74.63,321218929211.0,9337686,Consumer Staples
UNH,UnitedHealth Group Incorporated Common Stock (DE),353.52,320881562603.0,11796803,Health Care
AMAT,Applied Materials Inc. Common Stock,403.48,320205709137.0,5257390,Technology
GEV,GE Vernova Inc. Common Stock,1127.56,303151502510.0,4176676,Uncategorized
MS,Morgan Stanley Common Stock,191.05,302123950815.0,4488980,Finance
GE,GE Aerospace Common Stock,276.29,288675970737.0,12765951,Technology
MRK,Merck & Company Inc. Common Stock (new),112.89,278983338814.0,8036674,Health Care
GS,Goldman Sachs Group Inc. (The) Common Stock,934.84,275772136739.0,1380995,Finance
PM,Philip Morris International Inc Common Stock,163.95,255217616977.0,7746716,Health Care
WFC,Wells Fargo & Company Common Stock,80.58,248619202352.0,13720539,Finance
RTX,RTX Corporation Common Stock,180.91,243500196140.0,8506516,Industrials
KLAC,KLA Corporation Common Stock,1812.06,237518683729.0,682618,Technology
IBM,International Business Machines Corporation Common Stock,251.86,236253344991.0,12028866,Technology
CCZ,Comcast Holdings ZONES,65.0,233859989610.0,30,Telecommunications
LIN,Linde plc Ordinary Shares,494.62,229204017441.0,1554653,Basic Materials
AXP,American Express Company Common Stock,332.9,228297315831.0,4336633,Finance
C,Citigroup Inc. Common Stock,129.73,226709272440.0,10435501,Finance
